Transaction report 2022

Date,Type,Label,Sending Wallet,Sent Amount,Sent Currency,Sent Cost Basis,Receiving Wallet,Received Amount,Received Currency,Received Cost Basis,Fee Amount,Fee Currency,Gain (USD),Net Value (USD),Fee Value (USD),TxSrc,TxDest,TxHash,Description
2022-04-03 02:35:31 UTC,crypto_deposit,"","","","","",MetaMask,1.0,METROBLOCK,"","","","",0.0,"",0xbe6a60772cc87f10921b1bdc13f89c4920040a75,0xf91f307b84a188f2687080b54a219e92f400283c,660aa5e48fc1651af59d6eea12c88590786726e55b35a593d1c571503e934cad,""
2022-04-03 02:35:31 UTC,crypto_deposit,"","","","","",MetaMask,687.8926069444,MET,124.3753720904,"","","",124.3753720904,"",0x0000000000000000000000000000000000000000,0xf91f307b84a188f2687080b54a219e92f400283c,660aa5e48fc1651af59d6eea12c88590786726e55b35a593d1c571503e934cad,""
2022-04-03 02:42:47 UTC,crypto_withdrawal,Cost,MetaMask,0.0220909429,ETH,80.3378865624,"","","","","","",-4.3846536548,75.9532329076,"",0xf91f307b84a188f2687080b54a219e92f400283c,0xa5409ec958c83c3f309868babaca7c86dcb077c1,c0320d768b5df6fb91e3ddf71254d3804ad6da375544698e76f81e48edf00255,""
2022-04-03 03:10:37 UTC,exchange,"",MetaMask,1.3048419752,ETH,4239.1235049814,MetaMask,24541.2084465633,MET,4507.2400094632,"","",268.1165044817,4507.2400094632,"",0xf91f307b84a188f2687080b54a219e92f400283c,0x68b3465833fb72a70ecdf485e0e4c7bd8665fc45,eeaad76611ffe21b72008be553fe0d473ab66598bcd87f94a91342094bdc892b,""
2022-04-03 03:11:22 UTC,crypto_withdrawal,"",MetaMask,25000.0,MET,4590.1924494147,"","","","","","",-3.3121994147,4586.88025,"",0xf91f307b84a188f2687080b54a219e92f400283c,0x0000000000000000000000000000000000000000,898b9bae3e62a62872a60280c9ef811c6565baa9e3bcd095f1a3cd5791f6a7dd,""
2022-04-03 03:11:22 UTC,crypto_withdrawal,Cost,MetaMask,0.0043114972,ETH,12.2663255263,"","","","","","",2.6266293678,14.8929548941,"",0xf91f307b84a188f2687080b54a219e92f400283c,0x25cd67e2dfec471acd3cdd3b22ccf7147596dd8b,898b9bae3e62a62872a60280c9ef811c6565baa9e3bcd095f1a3cd5791f6a7dd,""
2022-04-03 15:01:42 UTC,crypto_withdrawal,"",Solana (SOL),0.006005,SOL,0.8032925549,"","","","","","",0.0176341773,0.8209267322,"","","",344ndxbj8dpv33ttsm5znogp2k1vmclkrea8df2p7zfxijlanjxzluhwt7atghfxt1xaa9w59vagkdwyz3a6ygn5,""
2022-04-03 15:01:42 UTC,crypto_withdrawal,"",Solana (SOL),1.0,HDLXF8SLR1CXBS3AI3RX7ZJMBAJEC7NRGXOAEYTG4S3X,"","","","","","","","",0.0,"","","",344ndxbj8dpv33ttsm5znogp2k1vmclkrea8df2p7zfxijlanjxzluhwt7atghfxt1xaa9w59vagkdwyz3a6ygn5,""
2022-04-03 22:51:19 UTC,crypto_deposit,"","","","","",ICON (ICX),12.0,GBET,1.61928852,"","","",1.61928852,"",hx0000000000000000000000000000000000000000,hxf39ec72347977b0d0b313eb067353ba32927f51d,398780e9c40eb038799e07b97daa6dbe79fdbf5c777b0f0cdf851de7ad980a82,""
2022-04-03 22:51:19 UTC,crypto_deposit,"","","","","",ICON (ICX),12.0,GBET,1.61928852,"","","",1.61928852,"",hx0000000000000000000000000000000000000000,hxf39ec72347977b0d0b313eb067353ba32927f51d,398780e9c40eb038799e07b97daa6dbe79fdbf5c777b0f0cdf851de7ad980a82,""
2022-04-03 22:51:19 UTC,crypto_deposit,"","","","","",ICON (ICX),12.0,GBET,1.61928852,"","","",1.61928852,"",hx0000000000000000000000000000000000000000,hxf39ec72347977b0d0b313eb067353ba32927f51d,398780e9c40eb038799e07b97daa6dbe79fdbf5c777b0f0cdf851de7ad980a82,""
2022-04-04 00:00:00 UTC,crypto_withdrawal,Cost,MetaMask,0.0038891991,ETH,11.0648760707,"","","","","","",2.6119255136,13.6768015843,"",0xf91f307b84a188f2687080b54a219e92f400283c,0xfbf753521714c267777b981f4f18fa46056d0f91,07aa3aa6fe2c8887519cedc9923bedd1055ab88a1dd422905bb0e87ab6f2116f,""
2022-04-04 00:00:00 UTC,crypto_withdrawal,"",MetaMask,1.0,METROBLOCK,"","","","","","","","",0.0,"",0xf91f307b84a188f2687080b54a219e92f400283c,0xbe6a60772cc87f10921b1bdc13f89c4920040a75,07aa3aa6fe2c8887519cedc9923bedd1055ab88a1dd422905bb0e87ab6f2116f,""
2022-04-04 00:22:39 UTC,crypto_withdrawal,Cost,MetaMask,0.0103053767,ETH,29.3190739574,"","","","","","",6.736433617,36.0555075744,"",0xf91f307b84a188f2687080b54a219e92f400283c,0xfbf753521714c267777b981f4f18fa46056d0f91,ed81d44d01f80fba54a042131c80e308c0f7c9376e51a1735911cf36edc32006,""
2022-04-04 00:22:39 UTC,crypto_deposit,"","","","","",MetaMask,2719.6799199074,MET,502.9998241726,"","","",502.9998241726,"",0x0000000000000000000000000000000000000000,0xf91f307b84a188f2687080b54a219e92f400283c,ed81d44d01f80fba54a042131c80e308c0f7c9376e51a1735911cf36edc32006,""
2022-04-04 00:22:39 UTC,crypto_deposit,"","","","","",MetaMask,1.0,METROBLOCK,"","","","",0.0,"",0xbe6a60772cc87f10921b1bdc13f89c4920040a75,0xf91f307b84a188f2687080b54a219e92f400283c,ed81d44d01f80fba54a042131c80e308c0f7c9376e51a1735911cf36edc32006,""
2022-04-04 00:26:43 UTC,exchange,"",MetaMask,2948.7809734151,MET,565.6192096117,MetaMask,0.1530043793,ETH,556.5141536969,0.0060583653,ETH,-9.1050559148,535.3177003967,21.1964533002,0xf91f307b84a188f2687080b54a219e92f400283c,0x68b3465833fb72a70ecdf485e0e4c7bd8665fc45,53146819d0b6c067efd036174c8fd442d69f0964d13e583e0edf4d710b79282f,""
2022-04-04 01:08:45 UTC,crypto_withdrawal,Cost,Solana (SOL),0.000005,SOL,0.0006646761,"","","","","","",0.0000128092,0.0006774853,"","","",2llfmeuwbba1btuv3zgkytjxt99r6gwjbjfyeagw7a39epo359iscnai1dvryopfszr4apegmip4dx3qkma2o18j,""
2022-04-04 01:30:12 UTC,crypto_withdrawal,Cost,MetaMask,0.0045679266,ETH,16.6146604272,"","","","","","",-0.6812006858,15.9334597414,"",0xf91f307b84a188f2687080b54a219e92f400283c,0x7f268357a8c2552623316e2562d90e642bb538e5,49a1b37a52ba694c0a13437ac9f133e67839786c8e18b57ef7c0ca23374f7428,""
2022-04-04 01:34:45 UTC,crypto_deposit,"","","","","",Solana (SOL),0.00203428,SOL,0.2756389593,"","","",0.2756389593,"","","",2p8zjpkdupmabtr9zs4wy2jlzjargs68nnxvu6pm7gzont4gtg95aknipn7amb59zsan8kdupgfupq3x7omamyaj,""
2022-04-04 01:36:44 UTC,crypto_withdrawal,Cost,MetaMask,0.0056299281,ETH,20.4774182692,"","","","","","",-0.8395736662,19.637844603,"",0xf91f307b84a188f2687080b54a219e92f400283c,0xfbf753521714c267777b981f4f18fa46056d0f91,17e90da46d49feadbd38a7782e4bd454d87e9dcc9561806141639c3b9b100d86,""
2022-04-04 01:36:44 UTC,crypto_withdrawal,"",MetaMask,1.0,METROBLOCK,"","","","","","","","",0.0,"",0xf91f307b84a188f2687080b54a219e92f400283c,0xbe6a60772cc87f10921b1bdc13f89c4920040a75,17e90da46d49feadbd38a7782e4bd454d87e9dcc9561806141639c3b9b100d86,""
2022-04-04 01:46:01 UTC,crypto_deposit,"","","","","",ICON (ICX),12.0,GBET,1.61928852,"","","",1.61928852,"",hx0000000000000000000000000000000000000000,hxf39ec72347977b0d0b313eb067353ba32927f51d,1b0e43b89bfcedbb87d7810771e9550f097eab7843fb0a67fe80361a681d5929,""
2022-04-04 01:46:01 UTC,crypto_deposit,"","","","","",ICON (ICX),12.0,GBET,1.61928852,"","","",1.61928852,"",hx0000000000000000000000000000000000000000,hxf39ec72347977b0d0b313eb067353ba32927f51d,1b0e43b89bfcedbb87d7810771e9550f097eab7843fb0a67fe80361a681d5929,""
2022-04-04 01:46:31 UTC,crypto_withdrawal,"",ICON (ICX),49.0,GBET,6.61209479,"","","","","","","",6.61209479,"",hxf39ec72347977b0d0b313eb067353ba32927f51d,hx0000000000000000000000000000000000000000,691b1f776841fc305f715f88291b8a3da9bae06247d0b10c546b313bf6e5f3de,""
2022-04-04 01:55:15 UTC,crypto_deposit,"","","","","",ICON (ICX),16599.5755434892,GBET,2239.9585095371,"","","",2239.9585095371,"",cxa0af3165c08318e988cb30993b3048335b94af6c,hxf39ec72347977b0d0b313eb067353ba32927f51d,a1bd0c188040c99f4300a4945ae7629e168c51b95cf2ed60ea302edef458cf17,""
2022-04-04 01:55:15 UTC,crypto_deposit,"","","","","",ICON (ICX),2500.0,BNUSD,2500.0,"","","",2500.0,"",cxa0af3165c08318e988cb30993b3048335b94af6c,hxf39ec72347977b0d0b313eb067353ba32927f51d,a1bd0c188040c99f4300a4945ae7629e168c51b95cf2ed60ea302edef458cf17,""
2022-04-04 01:57:19 UTC,exchange,"",ICON (ICX),16621.8165938536,GBET,2242.9597326645,ICON (ICX),2336.7973841281,ICX,2402.2092268164,"","",159.2494941519,2402.2092268164,"",cx21e94c08c03daee80c25d8ee3ea22a20786ec231,hxf39ec72347977b0d0b313eb067353ba32927f51d,635d278c8ad577cba1bf7ef187f9454745f52ca03d56b15513201b33b61c286c,""
2022-04-04 01:57:50 UTC,exchange,"",ICON (ICX),2500.0,BNUSD,2500.0,ICON (ICX),2354.6240660422,ICX,2500.0,"","","",2500.0,"",cx21e94c08c03daee80c25d8ee3ea22a20786ec231,hxf39ec72347977b0d0b313eb067353ba32927f51d,13872311bf5a32beda2ff624cd26f50c9463744f7306e0a2fe1b9cba675342db,""
2022-04-04 02:03:02 UTC,crypto_withdrawal,"",ICON (ICX),4700.00125,ICX,4908.0059621111,"","","","","","",-96.475421449,4811.530540662,"",hxf39ec72347977b0d0b313eb067353ba32927f51d,hxad181701dbedbbe8152159537123372e1eff0394,3a7a36332fcadef0a329cc361941567675c7a21a321df0a9deeb063d6098aa0f,""
2022-04-04 02:06:16 UTC,crypto_deposit,"","","","","",MetaMask,1.3671982,ETH,4778.6673232278,"","","",4778.6673232278,"",0x9696f59e4d72e237be84ffd425dcad154bf96976,0xf91f307b84a188f2687080b54a219e92f400283c,d2f98e6a6d1ecbe9f5fc1f9fed9c2b163cf57335181bad14d79a551bf6656525,""
2022-04-04 02:12:09 UTC,exchange,"",MetaMask,1.3669796817,ETH,4777.9035522839,MetaMask,25110.0850784571,MET,4777.9035522839,"","","",4777.9035522839,"",0xf91f307b84a188f2687080b54a219e92f400283c,0x68b3465833fb72a70ecdf485e0e4c7bd8665fc45,0a21a7ba48a1a59720e45469cefb44dc3be0706638b21732659bc541d8aa85c5,""
2022-04-04 02:13:47 UTC,crypto_withdrawal,"",MetaMask,25000.0,MET,4756.9567539847,"","","","","","",-84.9577539847,4671.999,"",0xf91f307b84a188f2687080b54a219e92f400283c,0x0000000000000000000000000000000000000000,61b9fa7779dd1506fa67e33b8034d2fdfcc22760fa81d8aee7d5830b936b8cb7,""
2022-04-04 02:13:47 UTC,crypto_withdrawal,Cost,MetaMask,0.0056964357,ETH,20.6882893128,"","","","","","",-0.7779565326,19.9103327802,"",0xf91f307b84a188f2687080b54a219e92f400283c,0x25cd67e2dfec471acd3cdd3b22ccf7147596dd8b,61b9fa7779dd1506fa67e33b8034d2fdfcc22760fa81d8aee7d5830b936b8cb7,""
2022-04-04 02:15:01 UTC,crypto_deposit,"","","","","",Solana (SOL),0.59372916,SOL,80.2222734579,"","","",80.2222734579,"","","",2ufz8k97zryhdwmzeb8rm5envdxp8exic41cnfyts5jmvqj758uzfchkxwqbarunrp7hfgppby7jrjio6kzgwnsv,""
2022-04-04 02:17:17 UTC,crypto_deposit,"","","","","",Solana (SOL),1.0,GCVQABOUL4CHEXJWEAIBSWHJHCSX34ZDQQ6RFQWSRJIG,"","","","",0.0,"","","",3sbp1niemeslqlzzgaoh2syro87vaxodg5sbcqsrtvbfemactgr3v6sjz6d5karacvu7k3kbxyyhm6xfmefxcty9,""
2022-04-04 02:17:17 UTC,crypto_withdrawal,"",Solana (SOL),0.68204428,SOL,89.9058858954,"","","","","","",2.2491680025,92.1550538979,"","","",3sbp1niemeslqlzzgaoh2syro87vaxodg5sbcqsrtvbfemactgr3v6sjz6d5karacvu7k3kbxyyhm6xfmefxcty9,""
2022-04-04 02:39:04 UTC,crypto_deposit,"","","","","",ICON (ICX),15889.3772713523,GBET,2144.1238504541,"","","",2144.1238504541,"",cxa0af3165c08318e988cb30993b3048335b94af6c,hxf39ec72347977b0d0b313eb067353ba32927f51d,731e48eecd1952ae7391f9f573bb5aac7a7268feccdc7b7627bbb415ec168d49,""
2022-04-04 02:39:04 UTC,crypto_deposit,"","","","","",ICON (ICX),2351.2998940276,BNUSD,2351.2998940276,"","","",2351.2998940276,"",cxa0af3165c08318e988cb30993b3048335b94af6c,hxf39ec72347977b0d0b313eb067353ba32927f51d,731e48eecd1952ae7391f9f573bb5aac7a7268feccdc7b7627bbb415ec168d49,""
2022-04-04 02:40:28 UTC,exchange,"",ICON (ICX),2351.2998940276,BNUSD,2351.2998940276,ICON (ICX),2236.6578380255,ICX,2351.2998940276,"","","",2351.2998940276,"",cx21e94c08c03daee80c25d8ee3ea22a20786ec231,hxf39ec72347977b0d0b313eb067353ba32927f51d,3dc95951ed44e46a72a1e2821d6d8889c851f6cf454b4a055e531ed74b6bd1c3,""
2022-04-04 02:40:51 UTC,exchange,"",ICON (ICX),15889.3772713523,GBET,2144.1238504541,ICON (ICX),2205.5964437014,ICX,2257.9344312398,"","",113.8105807857,2257.9344312398,"",cx21e94c08c03daee80c25d8ee3ea22a20786ec231,hxf39ec72347977b0d0b313eb067353ba32927f51d,5d878717fe4a8d391899157b9bde85052dc5d0c596b603862f50dea1a6f543dd,""
2022-04-04 02:45:10 UTC,crypto_withdrawal,"",ICON (ICX),4400.00125,ICX,4564.8155736225,"","","","","","",-60.4039219605,4504.411651662,"",hxf39ec72347977b0d0b313eb067353ba32927f51d,hx8ef1e9a645a6485240354b32dc770d41af67974d,9961dbd7cab81891765e8daf82d78cfc362e0175e79f05304d499dae12258e2f,""
2022-04-04 02:47:43 UTC,crypto_deposit,"","","","","",MetaMask,1.27769802,ETH,4465.8439260137,"","","",4465.8439260137,"",0x9696f59e4d72e237be84ffd425dcad154bf96976,0xf91f307b84a188f2687080b54a219e92f400283c,c7cafe45838b412d29a16aab3ab1a5b253b7098f54e5bd11cf96b464878a69c7,""
2022-04-04 02:59:32 UTC,exchange,"",MetaMask,0.9518554136,ETH,3326.950226681,MetaMask,1.0,MM,3326.950226681,"","","",3326.950226681,"",0xf91f307b84a188f2687080b54a219e92f400283c,0x7f268357a8c2552623316e2562d90e642bb538e5,7d368077246bd8760eeef90aa3aa8b12f5f8748a2ad9119f1c3cbaf9a24b4156,""
2022-04-04 16:45:56 UTC,crypto_withdrawal,"",MetaMask,0.0293267643,ETH,102.5036825359,"","","","","","",-1.3254928179,101.178189718,"",0xf91f307b84a188f2687080b54a219e92f400283c,0x628cd07a07949a2252cace580d9868b984654a2e,def29a5b5daa1f564bf3109fc39a6c3009af1631d03c5b2aa599283a8643c1cd,""
2022-04-04 16:49:09 UTC,crypto_deposit,"","","","","",Solana (SOL),0.68404449,SOL,88.8318665599,"","","",88.8318665599,"","","",2tf5jgjbu3fcgxbd1wvrj5petttt85xhyacnl6wzopg95bpgfylp1szh6wukpx7e2ceaveoykrrofejtufrx2pfe,""
2022-04-04 16:55:28 UTC,crypto_withdrawal,"",Solana (SOL),0.69201644,SOL,89.6628893842,"","","","","","",0.2042361523,89.8671255365,"","","",5psp3eujsstjcbypir1dts7ocmtlzy4avc4bmy2afpo9lufsvmqeqgkjcvar5xqpd4ebnlwfpgwvuvhqi4vk1jdk,""
2022-04-04 16:56:19 UTC,crypto_withdrawal,Cost,Solana (SOL),0.000005,SOL,0.0005212168,"","","","","","",0.0001280967,0.0006493135,"","","",6hyzbe4syv1wqehyaecy65msxk9j3dnwuh3fegrxtngc9fq4mjvnhywd9jwnigp4d9aewebe1m9y7yhe7abfggk,""
2022-04-04 17:44:19 UTC,crypto_deposit,"","","","","",ICON (ICX),1293.80625,ICX,1265.935386276,"","","",1265.935386276,"",cx9c4698411c6d9a780f605685153431dcda04609f,hxf39ec72347977b0d0b313eb067353ba32927f51d,d39cbe4f9428c2c9faab53a73d7eb35c54e4ff832fdc8717055577e3696bc354,""
2022-04-04 18:46:45 UTC,crypto_deposit,"","","","","",Solana (SOL),0.69200644,SOL,88.9072888537,"","","",88.9072888537,"","","",aadphmxqwyfsxhx2usb7bdwaj58yleyv6kky5y7crkxqhkc8shald2xul13inxtko3ngupz6irdplk61ggn4dvu,""
2022-04-04 19:16:59 UTC,crypto_deposit,"","","","","",ICON (ICX),12.0,GBET,1.61928852,"","","",1.61928852,"",hx0000000000000000000000000000000000000000,hxf39ec72347977b0d0b313eb067353ba32927f51d,ed42909adb82aff208e12db8604a6952df2f3abd1606a4cea4e1d9d7a17a8182,""
2022-04-04 19:16:59 UTC,crypto_deposit,"","","","","",ICON (ICX),12.0,GBET,1.61928852,"","","",1.61928852,"",hx0000000000000000000000000000000000000000,hxf39ec72347977b0d0b313eb067353ba32927f51d,ed42909adb82aff208e12db8604a6952df2f3abd1606a4cea4e1d9d7a17a8182,""
2022-04-05 00:16:22 UTC,crypto_withdrawal,"",ICON (ICX),1325.00125,ICX,1298.7293161061,"","","","","","",40.5681408809,1339.297456987,"",hxf39ec72347977b0d0b313eb067353ba32927f51d,hxb18038cf7d14006fd5a0f9b0ca94430f1b58d4d8,f41f2f759144b06578f65e318f9ee1a12727576ea3cdcfb18b685c948002bd19,""
2022-04-05 00:19:54 UTC,crypto_deposit,"","","","","",MetaMask,0.3781986,ETH,1326.8617902652,"","","",1326.8617902652,"",0x28c6c06298d514db089934071355e5743bf21d60,0xf91f307b84a188f2687080b54a219e92f400283c,15fd1fbd689620ea883f630917f749416259c8f150fba1ac0ded4389803aa85f,""
2022-04-05 00:33:39 UTC,crypto_deposit,Reward,"","","","",MetaMask,3325.0043310185,MET,"","","","",0.0,"",0x0000000000000000000000000000000000000000,0xf91f307b84a188f2687080b54a219e92f400283c,f933c238f6021c864ecc4e92a5a5822b53eb9d19f2523ae1315b6eab0b798de5,""
2022-04-05 00:33:39 UTC,crypto_withdrawal,Cost,MetaMask,0.0114961617,ETH,40.3328243268,"","","","","","","",40.3328243268,"",0xf91f307b84a188f2687080b54a219e92f400283c,0xfbf753521714c267777b981f4f18fa46056d0f91,f933c238f6021c864ecc4e92a5a5822b53eb9d19f2523ae1315b6eab0b798de5,""
2022-04-05 00:40:47 UTC,exchange,"",MetaMask,3435.0894094756,MET,53.5042669008,MetaMask,0.1821130116,ETH,671.4778575247,0.0092799334,ETH,617.9735906239,638.9203889231,32.5574686016,0xf91f307b84a188f2687080b54a219e92f400283c,0x68b3465833fb72a70ecdf485e0e4c7bd8665fc45,63fd69607358531da55eff7e61d01f1b26c91cf472ea561cf127665c77b2ad2a,""
2022-04-05 00:59:18 UTC,crypto_withdrawal,"",Solana (SOL),0.73201644,SOL,92.6906154494,"","","","","","",3.2527876638,95.9434031131,"","","",3nm6r4p6ylltqxpbnmzxbmavwo1fsuyma4nsjuwvlwphrx4kfiwqpaqy5smdctc9wr6bkt4g6kjxqcy1nnxjjmr,""
2022-04-05 01:54:09 UTC,crypto_deposit,"","","","","",Solana (SOL),0.73200644,SOL,96.4319704018,"","","",96.4319704018,"","","",2d1izqzpmkxl9trqwnxyxdhsugwfqqp5bwg9vmnd73sx4xvmvqtspddksqyyxmtzlswqmghtqpngxxhspre4fihx,""
2022-04-05 02:21:49 UTC,crypto_withdrawal,"",Solana (SOL),0.65204428,SOL,85.898034872,"","","","","","",0.2118293709,86.1098642429,"","","",21ddfhuv651e4zczz7bif2hn26u5id84gjbxwaa8zwzguyb7xmdkr4cmapx4emkphipuyujk5hq3dxtnrixxsdwp,""
2022-04-05 02:21:49 UTC,crypto_deposit,"","","","","",Solana (SOL),1.0,AUWT3VFXO458HBXCC1X62UBYSOCFWQUW3UI8OK5BNGWF,"","","","",0.0,"","","",21ddfhuv651e4zczz7bif2hn26u5id84gjbxwaa8zwzguyb7xmdkr4cmapx4emkphipuyujk5hq3dxtnrixxsdwp,""
2022-04-05 12:58:39 UTC,crypto_deposit,"","","","","",ICON (ICX),12.0,GBET,1.61928852,"","","",1.61928852,"",hx0000000000000000000000000000000000000000,hxf39ec72347977b0d0b313eb067353ba32927f51d,dc58b00815673a2483fc01cba9f73de2788debf08684d4f3eb4c2a6d36f41cf2,""
2022-04-06 01:25:33 UTC,crypto_deposit,Reward,"","","","",MetaMask,3435.970025,MET,"","","","",0.0,"",0x0000000000000000000000000000000000000000,0xf91f307b84a188f2687080b54a219e92f400283c,9c95f2d530787dd1c5c44a600cbbbf609e6077dc787e05f0790b691b3ed56e07,""
2022-04-06 01:25:33 UTC,crypto_withdrawal,Cost,MetaMask,0.0173243395,ETH,63.8774257165,"","","","","","",-5.959271342,57.9181543745,"",0xf91f307b84a188f2687080b54a219e92f400283c,0xfbf753521714c267777b981f4f18fa46056d0f91,9c95f2d530787dd1c5c44a600cbbbf609e6077dc787e05f0790b691b3ed56e07,""
2022-04-06 01:27:20 UTC,exchange,"",MetaMask,3435.970025,MET,26.1321511159,MetaMask,0.1825698364,ETH,636.4935428875,0.0078165864,ETH,610.3613917716,610.3613917716,26.1321511159,0xf91f307b84a188f2687080b54a219e92f400283c,0x68b3465833fb72a70ecdf485e0e4c7bd8665fc45,139c2db3741188020759025ff75f2fac3cc01536a7986daf926c46dab56c52bd,""
2022-04-06 01:34:36 UTC,fiat_deposit,"","","","","",Coinbase,25.0,USD,"","","","",25.0,"",4737********9390,"","",Bought Solana Using 4737********9390
2022-04-06 01:34:36 UTC,buy,"",Coinbase,23.51,USD,"",Coinbase,0.187039536,SOL,25.0,1.49,USD,"",23.51,1.49,"","",03ed757d-4a77-576d-866b-a6aea58bbaa9,""
2022-04-06 01:35:41 UTC,transfer,"",Coinbase,0.187034536,SOL,"",Solana (SOL),0.187034536,SOL,"",0.000005,SOL,"",23.3886507191,0.0006252495,"","",ke4uznmlnubh1fymggkfnyqdmecrpzguq7gee6kjddqguurnj7xslm1kdhthjjdf15kzujjoeoe66pfkvb2xtcn,Sent Solana To Solana address GHwbg9W5shSpLsCfWwqVvygRgjzY1Sv8ubzzjTiCch8L
2022-04-06 01:36:22 UTC,crypto_withdrawal,"",Solana (SOL),0.10204428,SOL,13.639399747,"","","","","","",-0.8787723578,12.7606273892,"","","",jpstyfwuakxp1vgwz9dfrdjvr3wy1svujmpjxfzzk5yymgzzeku4bhyyr38m4cvfbwmgajybjz34b7mtnrmtjbe,""
2022-04-06 01:37:26 UTC,crypto_withdrawal,Cost,Solana (SOL),0.000005,SOL,0.0006683079,"","","","","","",-0.0000430584,0.0006252495,"","","",2dzea5drnd4flhdfmeuadzauo8vtm7jrpx4pw7bu43h3jvm1hv6dewtzqrcuryieues4kzqavz9dox9jduby59c7,""
2022-04-06 01:44:59 UTC,crypto_withdrawal,"",Solana (SOL),0.03204428,SOL,4.2830891112,"","","","","","",-0.2759549824,4.0071341288,"","","",5zp3qoyqdfqod7xnvtb5yjwcvfj5ncjckhqbkcstqkrqkxzpynypde7qn2vmygbdgv2fx1bhjdrb7famwr8wbttk,""
2022-04-06 01:45:51 UTC,crypto_withdrawal,Cost,Solana (SOL),0.000005,SOL,0.0006683079,"","","","","","",-0.0000430584,0.0006252495,"","","",5tgzwzb9jhxsbxhew1oabjfyza46yox56byyff6kwqge59tooprdvfsliafgeydtxz671uev527q1zc1jcd9whtp,""
2022-04-06 01:48:31 UTC,crypto_withdrawal,"",Solana (SOL),0.06204428,SOL,8.2760706659,"","","","","","",-0.5174394255,7.7586312404,"","","",2fqvhyfzgcuevzb5hpeghmrmyahq4dqug87vsjnhc3jn3dlh4rurarckftbckqhp6lh6sv68dger5cp5e4thuhib,""
2022-04-06 01:49:13 UTC,crypto_withdrawal,Cost,Solana (SOL),0.000005,SOL,0.0006586825,"","","","","","",-0.000033433,0.0006252495,"","","",5eybazudnhpzpgryvvrsvgsjugarbshxwnodyephamktwi75q4cjcdzbk9bvvfugnp7ofws1pl885uulcnq9cyw4,""
2022-04-06 15:30:28 UTC,crypto_deposit,"","","","","",ICON (ICX),12.0,GBET,1.61928852,"","","",1.61928852,"",hx0000000000000000000000000000000000000000,hxf39ec72347977b0d0b313eb067353ba32927f51d,19180be6bfab4c4fcb47ad6bf367e1c9dd44f52d07c17c836be7c7cbba000575,""
2022-04-06 15:30:28 UTC,crypto_deposit,"","","","","",ICON (ICX),12.0,GBET,1.61928852,"","","",1.61928852,"",hx0000000000000000000000000000000000000000,hxf39ec72347977b0d0b313eb067353ba32927f51d,19180be6bfab4c4fcb47ad6bf367e1c9dd44f52d07c17c836be7c7cbba000575,""
2022-04-06 15:30:28 UTC,crypto_deposit,"","","","","",ICON (ICX),12.0,GBET,1.61928852,"","","",1.61928852,"",hx0000000000000000000000000000000000000000,hxf39ec72347977b0d0b313eb067353ba32927f51d,19180be6bfab4c4fcb47ad6bf367e1c9dd44f52d07c17c836be7c7cbba000575,""
2022-04-06 15:31:06 UTC,crypto_withdrawal,"",ICON (ICX),70.0,GBET,9.4458497,"","","","","","","",9.4458497,"",hxf39ec72347977b0d0b313eb067353ba32927f51d,hx0000000000000000000000000000000000000000,9496de9101787ce5d363409a12538a6f88549589866b3d4faf34511b4b4a452d,""
2022-04-07 18:59:08 UTC,crypto_deposit,"","","","","",ICON (ICX),24.0,GBET,3.23857704,"","","",3.23857704,"",hx0000000000000000000000000000000000000000,hxf39ec72347977b0d0b313eb067353ba32927f51d,d13b33acf0426d0183cfae8b8c088c69a2c87e47bcb2647fa1ca5f1888a0dee1,""
2022-04-07 18:59:08 UTC,crypto_deposit,"","","","","",ICON (ICX),12.0,GBET,1.61928852,"","","",1.61928852,"",hx0000000000000000000000000000000000000000,hxf39ec72347977b0d0b313eb067353ba32927f51d,d13b33acf0426d0183cfae8b8c088c69a2c87e47bcb2647fa1ca5f1888a0dee1,""
2022-04-07 18:59:08 UTC,crypto_deposit,"","","","","",ICON (ICX),12.0,GBET,1.61928852,"","","",1.61928852,"",hx0000000000000000000000000000000000000000,hxf39ec72347977b0d0b313eb067353ba32927f51d,d13b33acf0426d0183cfae8b8c088c69a2c87e47bcb2647fa1ca5f1888a0dee1,""
2022-04-07 19:01:26 UTC,crypto_deposit,"","","","","",ICON (ICX),12.0,GBET,1.61928852,"","","",1.61928852,"",hx0000000000000000000000000000000000000000,hxf39ec72347977b0d0b313eb067353ba32927f51d,5b4f3b05adbe7a9ec1bdea13e4558f2331becdffe055d15fdad3c92ddb5abc24,""
2022-04-08 01:05:55 UTC,crypto_deposit,Reward,"","","","",MetaMask,9245.1413094213,MET,"","","","",0.0,"",0x0000000000000000000000000000000000000000,0xf91f307b84a188f2687080b54a219e92f400283c,f3f2f59e6cce226b214f308605c2680a28a0b374c0a909c94474174b5396f3ad,""
2022-04-08 01:05:55 UTC,crypto_withdrawal,Cost,MetaMask,0.0159792454,ETH,55.7084714423,"","","","","","",-3.864591547,51.8438798953,"",0xf91f307b84a188f2687080b54a219e92f400283c,0xfbf753521714c267777b981f4f18fa46056d0f91,f3f2f59e6cce226b214f308605c2680a28a0b374c0a909c94474174b5396f3ad,""
